109,-1,95.25,359.07,142.59,99.73,0.55,-1,-1,-1
110,-1,63.94,65.04,145.10,89.92,0.92,-1,-1,-1
110,-1,308.40,101.76,146.90,73.79,0.90,-1,-1,-1
110,-1,10.75,13.38,81.52,42.80,0.85,-1,-1,-1
110,-1,208.26,21.45,57.30,34.72,0.77,-1,-1,-1
110,-1,95.01,359.66,142.74,99.23,0.57,-1,-1,-1
111,-1,298.69,98.91,144.79,73.27,0.90,-1,-1,-1
111,-1,70.27,66.06,143.97,90.83,0.89,-1,-1,-1
111,-1,6.75,12.63,81.76,42.27,0.82,-1,-1,-1
111,-1,208.20,21.42,57.46,34.72,0.76,-1,-1,-1
111,-1,95.16,358.95,142.57,99.99,0.56,-1,-1,-1
112,-1,290.37,97.49,141.47,70.85,0.90,-1,-1,-1
112,-1,73.67,67.43,147.42,88.80,0.87,-1,-1,-1
112,-1,6.01,11.61,79.74,41.51,0.80,-1,-1,-1
112,-1,208.23,21.42,57.41,34.74,0.74,-1,-1,-1
112,-1,95.13,359.02,142.65,99.92,0.56,-1,-1,-1
113,-1,278.13,93.99,143.55,70.52,0.89,-1,-1,-1
113,-1,77.97,69.71,149.94,88.70,0.88,-1,-1,-1
113,-1,1.63,10.47,78.92,41.75,0.77,-1,-1,-1
113,-1,208.24,21.38,57.42,34.67,0.74,-1,-1,-1
113,-1,96.67,360.39,138.79,97.11,0.53,-1,-1,-1
114,-1,267.74,91.18,143.08,69.49,0.89,-1,-1,-1
114,-1,83.67,71.83,149.13,89.90,0.83,-1,-1,-1
114,-1,1.09,9.09,75.09,41.81,0.82,-1,-1,-1
114,-1,208.15,21.38,57.61,34.71,0.72,-1,-1,-1
114,-1,96.69,360.41,138.70,97.13,0.53,-1,-1,-1
115,-1,258.73,88.00,140.77,70.05,0.90,-1,-1,-1
115,-1,88.02,74.37,151.72,89.37,0.86,-1,-1,-1
115,-1,0.51,6.02,70.97,43.37,0.81,-1,-1,-1
115,-1,208.19,21.41,57.58,34.74,0.72,-1,-1,-1
115,-1,96.85,360.43,138.37,97.15,0.52,-1,-1,-1
116,-1,92.37,75.54,153.67,90.46,0.88,-1,-1,-1
116,-1,249.37,85.81,140.48,69.53,0.85,-1,-1,-1
116,-1,0.57,4.04,68.69,43.76,0.72,-1,-1,-1
116,-1,208.23,21.43,57.54,34.66,0.70,-1,-1,-1
116,-1,96.93,360.41,138.17,97.18,0.52,-1,-1,-1
117,-1,97.34,76.76,155.53,90.65,0.90,-1,-1,-1
117,-1,242.24,82.41,134.99,69.28,0.89,-1,-1,-1
117,-1,208.15,21.42,57.64,34.83,0.70,-1,-1,-1
117,-1,0.00,2.87,65.29,44.74,0.64,-1,-1,-1
117,-1,95.04,359.02,142.61,99.93,0.50,-1,-1,-1
118,-1,231.77,81.02,137.64,66.14,0.90,-1,-1,-1
118,-1,103.00,78.60,154.61,91.07,0.89,-1,-1,-1
118,-1,208.12,21.45,57.62,34.76,0.72,-1,-1,-1
118,-1,0.00,1.27,61.84,44.53,0.64,-1,-1,-1
118,-1,95.04,358.97,142.59,100.03,0.52,-1,-1,-1
119,-1,221.29,77.92,137.96,66.27,0.89,-1,-1,-1
119,-1,109.14,79.28,155.22,92.45,0.89,-1,-1,-1
119,-1,208.11,21.54,57.66,34.72,0.72,-1,-1,-1
119,-1,0.00,1.64,58.62,42.81,0.67,-1,-1,-1
120,-1,114.04,80.93,157.06,92.24,0.88,-1,-1,-1
120,-1,215.71,75.84,132.45,65.44,0.87,-1,-1,-1
120,-1,208.15,21.52,57.56,34.64,0.71,-1,-1,-1
120,-1,0.00,2.02,55.79,41.28,0.66,-1,-1,-1
121,-1,204.43,72.60,135.02,65.56,0.88,-1,-1,-1
121,-1,119.62,81.74,159.00,95.65,0.87,-1,-1,-1
121,-1,208.18,21.52,57.52,34.45,0.72,-1,-1,-1
121,-1,0.00,1.45,52.50,40.22,0.68,-1,-1,-1
122,-1,198.13,68.99,129.17,64.77,0.89,-1,-1,-1
122,-1,124.90,84.07,160.00,96.48,0.88,-1,-1,-1
122,-1,208.24,21.56,57.60,34.44,0.71,-1,-1,-1
122,-1,0.00,0.67,49.07,39.79,0.56,-1,-1,-1
123,-1,129.69,87.53,160.45,95.58,0.90,-1,-1,-1
123,-1,190.42,68.25,129.92,61.87,0.85,-1,-1,-1
123,-1,208.26,21.62,57.60,34.14,0.77,-1,-1,-1
123,-1,0.00,0.37,46.55,38.00,0.74,-1,-1,-1
124,-1,135.59,89.65,161.37,96.27,0.92,-1,-1,-1
124,-1,182.05,65.81,127.67,61.41,0.86,-1,-1,-1
124,-1,0.00,0.18,44.29,36.74,0.77,-1,-1,-1
124,-1,208.31,21.65,57.48,34.53,0.73,-1,-1,-1
125,-1,139.88,92.19,165.52,94.87,0.91,-1,-1,-1
125,-1,174.95,63.17,123.53,62.09,0.77,-1,-1,-1
125,-1,208.31,21.61,57.24,34.78,0.75,-1,-1,-1
125,-1,0.00,0.65,42.23,35.08,0.66,-1,-1,-1
126,-1,147.10,93.77,163.34,95.94,0.93,-1,-1,-1
126,-1,164.73,60.68,126.79,57.62,0.80,-1,-1,-1
126,-1,208.38,21.73,56.77,35.15,0.79,-1,-1,-1
126,-1,0.00,0.82,39.30,33.53,0.72,-1,-1,-1
127,-1,152.48,94.20,164.59,97.98,0.90,-1,-1,-1
127,-1,156.50,58.14,127.15,55.64,0.81,-1,-1,-1
127,-1,0.00,2.22,36.02,30.66,0.72,-1,-1,-1
127,-1,208.45,21.49,56.72,35.79,0.71,-1,-1,-1
128,-1,157.27,95.38,166.46,98.62,0.92,-1,-1,-1
128,-1,151.05,54.81,122.92,56.53,0.83,-1,-1,-1
128,-1,0.00,1.78,32.55,29.57,0.67,-1,-1,-1
128,-1,208.39,21.29,57.03,35.51,0.66,-1,-1,-1
129,-1,163.74,94.55,168.96,102.07,0.92,-1,-1,-1
129,-1,142.60,54.17,121.46,50.38,0.90,-1,-1,-1
129,-1,208.01,21.34,57.33,35.69,0.72,-1,-1,-1
129,-1,0.00,0.59,30.16,30.04,0.72,-1,-1,-1
130,-1,136.85,50.88,120.76,51.96,0.88,-1,-1,-1
130,-1,169.93,96.98,170.03,100.56,0.85,-1,-1,-1
130,-1,0.00,1.07,28.45,27.91,0.77,-1,-1,-1
130,-1,207.87,21.09,57.74,35.82,0.68,-1,-1,-1
131,-1,176.85,99.49,168.81,102.90,0.91,-1,-1,-1
131,-1,129.22,49.23,120.81,54.83,0.87,-1,-1,-1
131,-1,207.84,21.18,57.69,35.22,0.66,-1,-1,-1
131,-1,0.00,2.24,25.17,25.88,0.53,-1,-1,-1
132,-1,181.94,101.83,170.51,102.19,0.91,-1,-1,-1
132,-1,122.96,47.08,118.95,60.00,0.82,-1,-1,-1
132,-1,208.01,21.34,57.50,35.38,0.70,-1,-1,-1
132,-1,0.21,2.39,22.87,25.52,0.63,-1,-1,-1
133,-1,188.19,101.24,171.37,105.30,0.91,-1,-1,-1
133,-1,117.06,45.68,114.66,60.38,0.82,-1,-1,-1
133,-1,208.28,21.42,57.25,34.71,0.71,-1,-1,-1
133,-1,0.40,1.28,20.02,25.10,0.66,-1,-1,-1
134,-1,194.65,103.98,172.30,104.33,0.91,-1,-1,-1
134,-1,109.30,43.02,116.58,59.63,0.89,-1,-1,-1
134,-1,208.15,21.57,57.42,34.14,0.74,-1,-1,-1
134,-1,0.05,1.04,18.06,22.82,0.66,-1,-1,-1
135,-1,201.95,106.30,172.33,104.51,0.88,-1,-1,-1
135,-1,105.40,40.88,112.82,58.74,0.74,-1,-1,-1
135,-1,208.14,21.59,57.50,34.34,0.72,-1,-1,-1
135,-1,0.21,0.96,15.62,21.84,0.63,-1,-1,-1
136,-1,206.54,106.74,175.16,105.97,0.87,-1,-1,-1
136,-1,208.40,21.56,57.15,33.81,0.77,-1,-1,-1
136,-1,97.80,36.14,113.23,63.61,0.73,-1,-1,-1
137,-1,213.16,109.14,175.07,106.39,0.90,-1,-1,-1
137,-1,208.32,21.52,57.22,33.98,0.78,-1,-1,-1
137,-1,93.26,36.74,106.39,61.07,0.74,-1,-1,-1
138,-1,219.13,111.31,175.79,107.35,0.91,-1,-1,-1
138,-1,208.22,21.58,57.26,34.15,0.77,-1,-1,-1
139,-1,224.06,111.88,177.54,109.06,0.88,-1,-1,-1
139,-1,208.24,21.51,57.25,34.23,0.77,-1,-1,-1
140,-1,230.82,113.61,178.97,109.86,0.82,-1,-1,-1
140,-1,208.34,21.45,57.15,34.27,0.77,-1,-1,-1
141,-1,238.91,116.75,176.35,109.07,0.89,-1,-1,-1
141,-1,208.27,21.46,57.29,34.37,0.77,-1,-1,-1
142,-1,245.08,119.58,177.13,108.09,0.91,-1,-1,-1
142,-1,208.21,21.53,57.36,34.31,0.76,-1,-1,-1
143,-1,250.22,121.56,180.29,107.52,0.93,-1,-1,-1
143,-1,208.19,21.58,57.34,34.23,0.75,-1,-1,-1
143,-1,63.06,26.95,100.24,55.73,0.60,-1,-1,-1
144,-1,257.81,123.56,179.67,108.65,0.91,-1,-1,-1
144,-1,208.20,21.62,57.34,34.18,0.75,-1,-1,-1
144,-1,57.65,26.17,100.24,54.51,0.66,-1,-1,-1
145,-1,263.32,124.58,182.29,108.58,0.89,-1,-1,-1
145,-1,208.23,21.60,57.31,34.21,0.77,-1,-1,-1
145,-1,53.62,24.34,96.35,54.34,0.64,-1,-1,-1
146,-1,271.09,126.84,180.49,109.94,0.92,-1,-1,-1
146,-1,208.24,21.65,57.29,34.11,0.78,-1,-1,-1
146,-1,48.38,22.09,98.95,54.05,0.53,-1,-1,-1
147,-1,276.08,128.82,182.93,109.42,0.91,-1,-1,-1
147,-1,208.25,21.65,57.31,34.09,0.76,-1,-1,-1
148,-1,282.33,130.47,183.42,110.97,0.91,-1,-1,-1
148,-1,208.27,21.67,57.29,34.11,0.76,-1,-1,-1
149,-1,287.91,132.71,186.31,111.47,0.91,-1,-1,-1
149,-1,208.27,21.69,57.24,34.04,0.76,-1,-1,-1
149,-1,37.68,17.65,90.87,52.32,0.56,-1,-1,-1
150,-1,293.90,133.78,187.04,112.37,0.92,-1,-1,-1
150,-1,208.26,21.70,57.27,34.02,0.75,-1,-1,-1
150,-1,186.96,0.00,92.75,20.66,0.50,-1,-1,-1
151,-1,301.75,135.58,185.58,114.33,0.92,-1,-1,-1
151,-1,207.99,21.66,57.15,33.72,0.75,-1,-1,-1
152,-1,308.36,138.45,185.42,113.27,0.91,-1,-1,-1
152,-1,208.00,21.65,57.13,33.71,0.74,-1,-1,-1
153,-1,313.10,140.17,187.62,114.03,0.91,-1,-1,-1
153,-1,208.02,21.66,57.09,33.72,0.75,-1,-1,-1
153,-1,21.13,11.43,90.05,50.99,0.53,-1,-1,-1
154,-1,319.66,142.38,189.91,114.28,0.90,-1,-1,-1
154,-1,208.06,21.66,57.05,33.74,0.75,-1,-1,-1
154,-1,21.03,10.43,81.11,49.89,0.64,-1,-1,-1
155,-1,327.35,143.84,189.46,116.23,0.92,-1,-1,-1
155,-1,208.06,21.70,57.03,33.71,0.75,-1,-1,-1
155,-1,17.05,9.46,82.23,50.77,0.53,-1,-1,-1
156,-1,334.53,147.41,188.01,113.70,0.92,-1,-1,-1
156,-1,208.08,21.68,57.00,33.73,0.75,-1,-1,-1
156,-1,405.94,366.08,159.07,92.86,0.51,-1,-1,-1
157,-1,340.43,147.40,189.60,116.17,0.92,-1,-1,-1
157,-1,208.05,21.69,57.04,33.71,0.75,-1,-1,-1
157,-1,10.67,6.40,79.43,49.58,0.53,-1,-1,-1
158,-1,347.88,150.51,190.45,115.59,0.89,-1,-1,-1
158,-1,208.09,21.68,57.00,33.76,0.74,-1,-1,-1
158,-1,7.48,6.22,77.27,47.68,0.52,-1,-1,-1
158,-1,405.91,366.08,159.13,92.67,0.51,-1,-1,-1
159,-1,352.98,149.78,192.51,119.06,0.79,-1,-1,-1
159,-1,208.09,21.66,57.00,33.78,0.74,-1,-1,-1
159,-1,5.13,4.13,78.35,48.71,0.68,-1,-1,-1
159,-1,405.65,366.63,159.51,92.18,0.59,-1,-1,-1
160,-1,362.28,152.86,189.78,118.11,0.88,-1,-1,-1
160,-1,208.10,21.68,56.98,33.80,0.74,-1,-1,-1
160,-1,405.75,366.62,159.36,92.08,0.62,-1,-1,-1
160,-1,2.26,2.84,76.73,48.64,0.61,-1,-1,-1
160,-1,620.74,189.12,19.17,41.16,0.60,-1,-1,-1
161,-1,368.91,154.64,190.87,118.51,0.90,-1,-1,-1
161,-1,208.10,21.70,56.96,33.76,0.74,-1,-1,-1
161,-1,0.50,1.61,74.56,48.46,0.70,-1,-1,-1
161,-1,405.71,366.74,159.39,91.88,0.66,-1,-1,-1
161,-1,608.80,180.35,31.13,52.42,0.64,-1,-1,-1
162,-1,376.05,158.54,192.02,116.84,0.88,-1,-1,-1
162,-1,208.12,21.72,56.93,33.74,0.74,-1,-1,-1
162,-1,405.65,366.83,159.54,91.73,0.69,-1,-1,-1
162,-1,595.99,178.18,44.01,53.38,0.59,-1,-1,-1
162,-1,0.00,0.19,71.62,48.91,0.52,-1,-1,-1
163,-1,584.87,177.33,54.81,51.61,0.86,-1,-1,-1
163,-1,382.84,159.45,192.78,119.39,0.82,-1,-1,-1
163,-1,208.13,21.72,56.91,33.72,0.74,-1,-1,-1
163,-1,405.70,366.66,159.45,92.00,0.61,-1,-1,-1
164,-1,389.93,159.60,192.32,121.46,0.91,-1,-1,-1
164,-1,571.57,171.94,68.43,56.84,0.88,-1,-1,-1
164,-1,208.16,21.73,56.83,33.71,0.75,-1,-1,-1
164,-1,405.99,366.08,158.92,92.71,0.55,-1,-1,-1
165,-1,398.72,163.39,189.56,120.22,0.91,-1,-1,-1
165,-1,560.01,167.82,79.75,60.47,0.84,-1,-1,-1
165,-1,208.13,21.72,56.84,33.70,0.75,-1,-1,-1
165,-1,405.78,366.75,159.31,92.01,0.64,-1,-1,-1
165,-1,0.00,0.00,59.71,44.46,0.53,-1,-1,-1
166,-1,405.11,165.63,191.98,121.66,0.91,-1,-1,-1
166,-1,548.37,162.59,91.38,65.73,0.86,-1,-1,-1
166,-1,208.11,21.72,56.84,33.68,0.75,-1,-1,-1
166,-1,0.00,0.00,56.73,42.14,0.61,-1,-1,-1
166,-1,405.83,366.65,159.27,92.11,0.58,-1,-1,-1
167,-1,411.53,166.15,192.91,123.05,0.91,-1,-1,-1
167,-1,537.02,159.58,102.98,72.30,0.90,-1,-1,-1
167,-1,208.10,21.74,56.86,33.67,0.76,-1,-1,-1
167,-1,0.00,0.00,54.51,42.27,0.66,-1,-1,-1
167,-1,406.00,366.06,158.98,92.56,0.55,-1,-1,-1
168,-1,418.87,168.77,192.58,123.10,0.92,-1,-1,-1
168,-1,525.48,158.08,114.52,73.37,0.91,-1,-1,-1
168,-1,208.12,21.73,56.84,33.67,0.76,-1,-1,-1
168,-1,0.00,0.03,51.20,41.15,0.73,-1,-1,-1
168,-1,405.78,366.68,159.39,91.94,0.61,-1,-1,-1
169,-1,427.48,171.33,190.52,122.35,0.93,-1,-1,-1
169,-1,512.83,154.41,126.79,75.38,0.90,-1,-1,-1
169,-1,208.11,21.72,56.84,33.65,0.77,-1,-1,-1
169,-1,0.00,0.00,46.96,37.93,0.71,-1,-1,-1
170,-1,434.47,172.71,191.45,123.98,0.94,-1,-1,-1
170,-1,501.21,149.85,138.79,75.21,0.89,-1,-1,-1
170,-1,208.12,21.71,56.81,33.66,0.76,-1,-1,-1
170,-1,0.00,0.00,44.17,36.66,0.73,-1,-1,-1
170,-1,405.89,366.14,159.14,92.53,0.52,-1,-1,-1
171,-1,441.74,174.59,191.80,125.53,0.92,-1,-1,-1
171,-1,490.15,146.03,141.50,77.31,0.85,-1,-1,-1
171,-1,208.13,21.72,56.78,33.65,0.76,-1,-1,-1
171,-1,0.00,0.00,41.68,35.35,0.71,-1,-1,-1
171,-1,406.10,366.49,158.69,91.92,0.51,-1,-1,-1
172,-1,446.90,174.16,192.64,128.87,0.91,-1,-1,-1
172,-1,479.83,143.64,139.48,73.43,0.84,-1,-1,-1
172,-1,208.12,21.72,56.81,33.64,0.76,-1,-1,-1
172,-1,0.00,0.00,39.26,34.09,0.71,-1,-1,-1
172,-1,405.56,366.70,159.61,91.94,0.56,-1,-1,-1
173,-1,454.60,181.04,185.40,123.89,0.89,-1,-1,-1
173,-1,466.75,140.60,141.79,70.32,0.78,-1,-1,-1
173,-1,208.13,21.73,56.79,33.64,0.76,-1,-1,-1
173,-1,0.00,0.00,36.52,33.23,0.70,-1,-1,-1
173,-1,405.57,366.72,159.60,91.91,0.62,-1,-1,-1
174,-1,462.04,183.00,177.96,125.18,0.92,-1,-1,-1
174,-1,453.61,138.26,142.17,65.51,0.84,-1,-1,-1
174,-1,208.13,21.72,56.79,33.64,0.76,-1,-1,-1
174,-1,405.51,366.91,159.77,91.61,0.65,-1,-1,-1
174,-1,0.00,0.25,31.65,31.69,0.64,-1,-1,-1
175,-1,469.00,185.36,170.86,124.16,0.93,-1,-1,-1
175,-1,442.22,135.80,142.92,61.94,0.86,-1,-1,-1
175,-1,208.12,21.73,56.81,33.64,0.76,-1,-1,-1
175,-1,406.01,366.66,158.86,91.78,0.61,-1,-1,-1
175,-1,0.00,0.00,30.60,31.10,0.57,-1,-1,-1
176,-1,476.71,186.61,163.27,125.25,0.94,-1,-1,-1
176,-1,430.13,132.89,141.94,60.52,0.91,-1,-1,-1
176,-1,208.14,21.74,56.80,33.65,0.76,-1,-1,-1
176,-1,0.00,0.00,28.80,29.52,0.69,-1,-1,-1
176,-1,405.78,366.08,159.21,92.54,0.57,-1,-1,-1
177,-1,485.06,185.73,154.94,129.53,0.92,-1,-1,-1
177,-1,420.69,131.57,139.52,61.23,0.90,-1,-1,-1
177,-1,208.12,21.72,56.83,33.69,0.76,-1,-1,-1
177,-1,0.00,0.00,25.88,28.39,0.68,-1,-1,-1
177,-1,406.07,366.61,158.54,91.84,0.57,-1,-1,-1
178,-1,493.62,190.69,146.38,126.61,0.91,-1,-1,-1
178,-1,408.39,128.15,140.57,69.54,0.90,-1,-1,-1
178,-1,208.13,21.72,56.81,33.69,0.76,-1,-1,-1
178,-1,0.00,0.00,22.61,27.14,0.64,-1,-1,-1
178,-1,406.03,366.54,158.62,91.87,0.60,-1,-1,-1
179,-1,502.68,193.22,137.32,122.55,0.91,-1,-1,-1
179,-1,398.71,124.49,137.96,72.60,0.90,-1,-1,-1
179,-1,208.15,21.71,56.83,33.75,0.76,-1,-1,-1
179,-1,0.03,0.01,20.04,25.91,0.70,-1,-1,-1
179,-1,405.54,366.78,159.49,91.75,0.62,-1,-1,-1
180,-1,387.47,121.41,137.82,72.61,0.91,-1,-1,-1
180,-1,509.53,194.27,129.18,115.84,0.89,-1,-1,-1
180,-1,208.16,21.68,56.81,33.76,0.76,-1,-1,-1
180,-1,0.01,0.11,17.83,24.29,0.57,-1,-1,-1
180,-1,405.77,366.11,159.05,92.51,0.52,-1,-1,-1
181,-1,374.53,118.65,141.12,72.69,0.90,-1,-1,-1
181,-1,517.70,195.67,120.72,109.97,0.89,-1,-1,-1
181,-1,208.14,21.69,56.84,33.75,0.77,-1,-1,-1
181,-1,0.11,0.78,15.23,22.12,0.66,-1,-1,-1
181,-1,405.64,365.82,158.78,92.48,0.55,-1,-1,-1
182,-1,366.61,114.17,141.14,72.99,0.90,-1,-1,-1
182,-1,524.85,197.24,113.44,110.59,0.90,-1,-1,-1
182,-1,208.12,21.68,56.88,33.73,0.76,-1,-1,-1
182,-1,0.13,1.11,12.79,20.41,0.64,-1,-1,-1
182,-1,405.65,365.83,158.80,92.47,0.58,-1,-1,-1
183,-1,357.71,114.25,134.10,69.86,0.91,-1,-1,-1
183,-1,531.83,199.38,106.50,108.19,0.88,-1,-1,-1
183,-1,208.13,21.66,56.88,33.77,0.76,-1,-1,-1
183,-1,406.10,366.62,158.38,91.83,0.63,-1,-1,-1
183,-1,0.00,0.31,10.23,20.31,0.57,-1,-1,-1
184,-1,345.75,112.96,136.21,67.02,0.90,-1,-1,-1
184,-1,540.11,200.87,99.11,105.65,0.88,-1,-1,-1
184,-1,208.14,21.66,56.84,33.82,0.77,-1,-1,-1
184,-1,405.74,366.73,159.23,92.02,0.64,-1,-1,-1
185,-1,336.64,109.21,131.21,68.45,0.91,-1,-1,-1
185,-1,546.55,203.57,92.69,102.08,0.90,-1,-1,-1
185,-1,208.14,21.66,56.83,33.86,0.77,-1,-1,-1
185,-1,405.65,365.91,158.80,92.48,0.60,-1,-1,-1
186,-1,327.00,105.49,132.47,69.14,0.91,-1,-1,-1
186,-1,555.59,205.03,83.77,103.03,0.85,-1,-1,-1
186,-1,208.13,21.65,56.86,33.79,0.77,-1,-1,-1
186,-1,405.60,365.90,159.02,92.45,0.64,-1,-1,-1
187,-1,314.70,103.57,133.44,67.51,0.92,-1,-1,-1
187,-1,561.18,208.10,78.37,100.07,0.88,-1,-1,-1
187,-1,208.14,21.66,56.85,33.81,0.77,-1,-1,-1
187,-1,405.68,366.95,159.24,91.67,0.70,-1,-1,-1
188,-1,306.03,99.94,132.16,69.05,0.91,-1,-1,-1
188,-1,569.75,211.26,70.03,97.23,0.82,-1,-1,-1
188,-1,208.09,21.62,56.94,33.83,0.77,-1,-1,-1
188,-1,405.74,367.01,159.10,91.55,0.65,-1,-1,-1
189,-1,297.27,100.04,131.33,65.76,0.92,-1,-1,-1
189,-1,576.88,212.83,62.64,97.00,0.84,-1,-1,-1
189,-1,208.07,21.55,57.02,33.87,0.76,-1,-1,-1
189,-1,405.76,367.01,159.17,91.61,0.64,-1,-1,-1
190,-1,286.07,96.83,132.26,65.43,0.91,-1,-1,-1
190,-1,584.78,215.15,54.71,95.83,0.83,-1,-1,-1
190,-1,208.12,21.57,56.92,33.88,0.77,-1,-1,-1
190,-1,405.71,366.85,159.24,91.92,0.55,-1,-1,-1
191,-1,276.48,94.29,129.31,66.46,0.92,-1,-1,-1
191,-1,591.03,217.17,48.60,95.86,0.83,-1,-1,-1
191,-1,208.14,21.56,56.91,33.91,0.76,-1,-1,-1
191,-1,405.73,366.81,159.24,91.94,0.51,-1,-1,-1
192,-1,266.59,92.17,130.38,64.03,0.91,-1,-1,-1
192,-1,208.14,21.57,56.94,33.90,0.74,-1,-1,-1
192,-1,598.37,219.63,41.34,95.30,0.74,-1,-1,-1
192,-1,405.85,366.88,159.07,91.85,0.53,-1,-1,-1
193,-1,256.95,89.52,131.81,63.21,0.91,-1,-1,-1
193,-1,208.10,21.57,56.96,33.90,0.77,-1,-1,-1
193,-1,606.11,224.22,33.71,91.38,0.61,-1,-1,-1
194,-1,249.79,85.31,128.83,65.56,0.91,-1,-1,-1
194,-1,208.09,21.65,57.02,33.82,0.77,-1,-1,-1
195,-1,239.88,85.08,129.05,61.78,0.90,-1,-1,-1
195,-1,208.13,21.58,56.91,33.87,0.77,-1,-1,-1
195,-1,620.39,245.35,19.61,59.85,0.60,-1,-1,-1
196,-1,232.19,83.07,124.79,61.30,0.91,-1,-1,-1
196,-1,208.10,21.52,56.98,33.89,0.77,-1,-1,-1
197,-1,223.99,81.06,123.32,61.41,0.91,-1,-1,-1
197,-1,208.10,21.56,56.98,33.94,0.78,-1,-1,-1
198,-1,214.83,77.68,125.17,61.12,0.91,-1,-1,-1
198,-1,208.13,21.58,56.92,33.91,0.77,-1,-1,-1
199,-1,205.56,74.66,125.69,61.71,0.90,-1,-1,-1
199,-1,208.19,21.59,56.91,33.82,0.79,-1,-1,-1
200,-1,200.53,71.94,120.79,61.36,0.90,-1,-1,-1
200,-1,208.20,21.71,57.05,33.61,0.78,-1,-1,-1
201,-1,192.71,69.67,120.76,61.30,0.89,-1,-1,-1
201,-1,208.22,21.67,57.13,33.62,0.79,-1,-1,-1
202,-1,184.80,67.26,119.43,62.94,0.91,-1,-1,-1
202,-1,208.26,21.65,57.09,33.84,0.76,-1,-1,-1
202,-1,0.00,33.70,20.29,43.58,0.53,-1,-1,-1
203,-1,177.30,66.32,117.89,60.30,0.91,-1,-1,-1
203,-1,208.12,21.59,57.08,34.04,0.79,-1,-1,-1
203,-1,0.44,27.41,25.34,51.92,0.58,-1,-1,-1
204,-1,170.68,64.26,116.48,59.13,0.92,-1,-1,-1
204,-1,207.97,21.57,57.04,34.04,0.80,-1,-1,-1
204,-1,0.00,27.55,31.83,54.71,0.61,-1,-1,-1
205,-1,163.06,61.27,116.48,59.36,0.90,-1,-1,-1
205,-1,208.02,21.48,56.96,34.53,0.77,-1,-1,-1
205,-1,0.13,25.70,36.90,59.46,0.64,-1,-1,-1
206,-1,155.83,59.28,114.70,57.87,0.91,-1,-1,-1
206,-1,208.13,21.40,56.89,34.94,0.75,-1,-1,-1
206,-1,0.00,31.63,43.59,56.10,0.59,-1,-1,-1
207,-1,148.62,55.76,115.65,58.72,0.90,-1,-1,-1
207,-1,0.50,29.86,48.80,59.79,0.76,-1,-1,-1
207,-1,207.70,21.23,57.33,35.23,0.73,-1,-1,-1
208,-1,142.73,53.79,111.92,58.61,0.92,-1,-1,-1
208,-1,0.25,30.30,55.33,61.44,0.78,-1,-1,-1
208,-1,207.91,21.27,57.26,34.89,0.73,-1,-1,-1
209,-1,136.15,51.25,112.67,60.31,0.92,-1,-1,-1
209,-1,207.80,21.50,57.36,34.36,0.76,-1,-1,-1
209,-1,0.00,30.68,61.91,64.81,0.62,-1,-1,-1
210,-1,129.75,49.81,110.50,58.24,0.90,-1,-1,-1
210,-1,207.87,21.57,57.17,34.47,0.75,-1,-1,-1
210,-1,0.17,33.71,69.26,63.76,0.55,-1,-1,-1
211,-1,124.64,47.51,108.47,56.47,0.88,-1,-1,-1
211,-1,207.97,21.59,57.06,34.15,0.77,-1,-1,-1
211,-1,0.00,34.69,76.51,64.57,0.67,-1,-1,-1
212,-1,118.83,44.86,105.46,56.95,0.91,-1,-1,-1
212,-1,208.30,21.68,56.70,33.76,0.78,-1,-1,-1
212,-1,0.00,35.99,83.65,66.27,0.51,-1,-1,-1
213,-1,110.59,42.63,107.73,57.21,0.91,-1,-1,-1
213,-1,208.27,21.71,56.77,34.12,0.79,-1,-1,-1
213,-1,0.07,37.97,89.89,67.72,0.66,-1,-1,-1
214,-1,106.01,41.83,104.70,55.84,0.89,-1,-1,-1
214,-1,0.10,39.35,97.92,69.16,0.80,-1,-1,-1
214,-1,208.16,21.62,56.87,33.99,0.79,-1,-1,-1
215,-1,101.09,39.64,102.07,56.22,0.90,-1,-1,-1
215,-1,208.19,21.64,56.83,33.99,0.78,-1,-1,-1
215,-1,3.18,42.19,99.91,69.24,0.69,-1,-1,-1
216,-1,94.65,38.68,102.33,55.17,0.90,-1,-1,-1
216,-1,208.24,21.63,56.72,34.01,0.79,-1,-1,-1
216,-1,6.51,45.02,107.94,69.34,0.79,-1,-1,-1
217,-1,90.26,37.47,98.57,52.98,0.89,-1,-1,-1
217,-1,208.29,21.61,56.62,34.02,0.79,-1,-1,-1
217,-1,11.18,46.93,111.31,70.19,0.75,-1,-1,-1
218,-1,17.33,48.78,113.50,70.82,0.88,-1,-1,-1
218,-1,85.88,36.63,98.34,50.92,0.86,-1,-1,-1
218,-1,208.38,21.57,56.49,34.13,0.78,-1,-1,-1
219,-1,25.33,49.42,113.00,72.97,0.89,-1,-1,-1
219,-1,79.58,33.70,97.57,52.10,0.87,-1,-1,-1
219,-1,208.27,21.62,56.63,34.14,0.78,-1,-1,-1
220,-1,75.06,33.75,96.38,49.72,0.85,-1,-1,-1
220,-1,31.93,52.90,115.60,72.66,0.79,-1,-1,-1
220,-1,208.27,21.65,56.62,34.13,0.75,-1,-1,-1
221,-1,38.11,55.28,119.51,73.34,0.79,-1,-1,-1
221,-1,70.32,31.02,93.45,50.04,0.76,-1,-1,-1
